playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8470140,2014,Kari Lehtonen,DAL,G,other,65,7062.0,14.82,19.0,220.0,8.55,13.0,24.93,26.0,116.38,121.0,2.75,4.0,63.59,61.0,45.23,40.0,14.0,108.0,39.0,17.0,3.86,4.88,6.08,4.0,6.0,9.0,56.0,0.0,0.0
8470140,2014,Kari Lehtonen,DAL,G,all,65,221861.0,173.72,181.0,3618.0,130.91,154.0,439.2,424.0,1905.76,1875.0,65.85,64.0,1051.28,873.0,787.93,949.0,166.81,1986.0,494.0,168.0,55.21,61.29,57.23,59.0,55.0,67.0,970.0,2.0,1.0
8470140,2014,Kari Lehtonen,DAL,G,5on5,65,175645.0,118.23,124.0,2801.0,95.67,107.0,350.58,335.0,1466.18,1436.0,51.59,46.0,809.18,675.0,612.81,747.0,114.14,1557.0,376.0,101.0,43.77,46.55,27.91,51.0,42.0,31.0,767.0,0.0,0.0
8470140,2014,Kari Lehtonen,DAL,G,4on5,65,18554.0,34.53,34.0,501.0,23.82,30.0,55.93,56.0,264.26,259.0,1.69,0.0,161.65,127.0,84.28,109.0,32.7,266.0,61.0,42.0,6.25,7.53,20.74,4.0,5.0,25.0,132.0,2.0,1.0
8470140,2014,Kari Lehtonen,DAL,G,5on4,65,20600.0,5.63,3.0,88.0,2.64,4.0,7.0,5.0,55.35,55.0,9.77,14.0,14.87,9.0,44.21,52.0,5.45,51.0,18.0,7.0,1.27,2.33,2.03,0.0,2.0,1.0,12.0,0.0,0.0
8470147,2014,Curtis McElhinney,CBJ,G,other,32,1971.0,3.94,3.0,60.0,2.21,1.0,6.19,8.0,31.66,33.0,1.05,2.0,18.9,14.0,12.61,18.0,3.76,27.0,15.0,3.0,1.0,1.8,1.15,0.0,2.0,1.0,15.0,0.0,0.0
8470147,2014,Curtis McElhinney,CBJ,G,all,32,102601.0,80.29,82.0,1669.0,63.29,69.0,208.73,199.0,912.74,949.0,25.98,46.0,518.96,456.0,372.78,418.0,76.84,941.0,260.0,73.0,26.59,30.79,22.91,27.0,29.0,26.0,395.0,0.0,0.0
8470147,2014,Curtis McElhinney,CBJ,G,5on5,32,81880.0,56.3,64.0,1309.0,46.51,54.0,169.66,152.0,712.58,736.0,20.29,33.0,400.08,358.0,300.01,326.0,54.16,763.0,183.0,50.0,21.05,21.38,13.87,26.0,21.0,17.0,313.0,0.0,0.0
8470147,2014,Curtis McElhinney,CBJ,G,4on5,32,10973.0,18.17,13.0,272.0,13.68,14.0,30.43,37.0,152.38,162.0,0.61,1.0,93.73,80.0,50.09,61.0,17.03,139.0,54.0,18.0,4.35,6.55,7.27,1.0,5.0,7.0,61.0,0.0,0.0
8470147,2014,Curtis McElhinney,CBJ,G,5on4,32,7777.0,0.95,1.0,16.0,0.39,0.0,1.24,1.0,9.53,9.0,3.89,10.0,2.64,1.0,7.5,10.0,0.95,10.0,1.0,2.0,0.17,0.15,0.63,0.0,0.0,1.0,3.0,0.0,0.0
8475252,2014,Matt Hackett,BUF,G,other,5,319.0,0.74,2.0,6.0,0.2,0.0,0.35,0.0,2.79,2.0,0.05,1.0,1.77,1.0,0.84,1.0,0.73,1.0,2.0,1.0,0.01,0.21,0.52,0.0,1.0,1.0,2.0,0.0,0.0
8475252,2014,Matt Hackett,BUF,G,all,5,15015.0,12.05,18.0,285.0,10.94,11.0,35.39,33.0,156.61,155.0,3.13,2.0,93.5,62.0,65.97,96.0,11.54,180.0,33.0,10.0,5.49,3.73,2.83,7.0,6.0,5.0,62.0,0.0,0.0
8475252,2014,Matt Hackett,BUF,G,5on5,5,12135.0,9.85,12.0,243.0,8.86,10.0,29.53,27.0,129.28,126.0,2.26,1.0,77.1,54.0,55.43,80.0,9.38,151.0,26.0,8.0,4.76,3.05,2.05,5.0,4.0,3.0,58.0,0.0,0.0
8475252,2014,Matt Hackett,BUF,G,4on5,5,1045.0,1.29,4.0,32.0,1.79,1.0,5.16,6.0,21.42,24.0,0.12,0.0,13.73,6.0,7.31,12.0,1.26,25.0,4.0,1.0,0.67,0.36,0.26,2.0,1.0,1.0,2.0,0.0,0.0
8475252,2014,Matt Hackett,BUF,G,5on4,5,1516.0,0.17,0.0,4.0,0.09,0.0,0.35,0.0,3.12,3.0,0.7,0.0,0.9,1.0,2.39,3.0,0.17,3.0,1.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
