playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8470140,2016,Kari Lehtonen,DAL,G,other,59,3512.0,8.27,10.0,106.0,4.7,7.0,11.14,6.0,61.35,57.0,1.23,4.0,34.66,32.0,21.12,24.0,7.74,47.0,26.0,9.0,1.57,3.16,3.54,2.0,5.0,3.0,24.0,0.0,0.0
8470140,2016,Kari Lehtonen,DAL,G,all,59,190629.0,161.81,151.0,3061.0,112.31,155.0,369.81,344.0,1608.67,1547.0,52.41,62.0,873.89,692.0,642.65,815.0,154.06,1582.0,458.0,174.0,46.94,57.21,57.66,47.0,58.0,46.0,847.0,4.0,2.0
8470140,2016,Kari Lehtonen,DAL,G,5on5,59,158360.0,112.72,94.0,2502.0,86.84,113.0,310.83,297.0,1294.15,1242.0,42.24,48.0,704.36,561.0,527.8,675.0,108.22,1319.0,365.0,102.0,38.88,45.62,28.23,37.0,38.0,19.0,716.0,4.0,2.0
8470140,2016,Kari Lehtonen,DAL,G,4on5,59,13342.0,34.67,38.0,381.0,18.21,31.0,41.93,34.0,207.36,201.0,0.91,0.0,120.66,92.0,62.81,84.0,32.02,182.0,51.0,52.0,5.47,6.43,22.77,5.0,12.0,21.0,96.0,0.0,0.0
8470140,2016,Kari Lehtonen,DAL,G,5on4,59,15415.0,5.26,7.0,63.0,2.09,4.0,4.88,6.0,39.79,41.0,7.63,9.0,11.52,6.0,28.17,28.0,5.21,31.0,12.0,10.0,0.9,1.56,2.81,3.0,2.0,2.0,10.0,0.0,0.0
8470147,2016,Curtis McElhinney,TOR,G,other,21,2413.0,7.1,2.0,57.0,1.92,3.0,6.23,6.0,33.06,34.0,0.8,1.0,16.45,14.0,11.19,18.0,5.56,22.0,12.0,10.0,0.76,1.57,4.78,1.0,0.0,1.0,13.0,0.0,0.0
8470147,2016,Curtis McElhinney,TOR,G,all,21,68079.0,58.93,51.0,1106.0,40.81,50.0,145.35,115.0,625.05,616.0,20.43,22.0,341.96,261.0,248.78,341.0,55.67,627.0,166.0,63.0,17.55,19.74,21.64,22.0,16.0,13.0,250.0,0.0,0.0
8470147,2016,Curtis McElhinney,TOR,G,5on5,21,56104.0,39.95,35.0,864.0,30.3,41.0,118.79,93.0,490.2,480.0,16.62,18.0,265.91,197.0,201.32,275.0,38.65,509.0,125.0,38.0,14.45,15.02,10.48,18.0,12.0,5.0,192.0,0.0,0.0
8470147,2016,Curtis McElhinney,TOR,G,4on5,21,4460.0,10.21,12.0,165.0,7.9,5.0,18.66,16.0,89.91,90.0,0.22,0.0,55.82,49.0,28.42,36.0,9.82,90.0,22.0,12.0,2.24,2.35,5.62,3.0,3.0,6.0,41.0,0.0,0.0
8470147,2016,Curtis McElhinney,TOR,G,5on4,21,5102.0,1.16,1.0,14.0,0.44,1.0,1.04,0.0,8.06,8.0,2.56,2.0,2.23,1.0,5.91,8.0,1.13,4.0,5.0,2.0,0.04,0.56,0.56,0.0,1.0,0.0,3.0,0.0,0.0
